범죄별,검거단서별,2016 년,2017 년,2018 년,2019 년,2020 년
화재로인한재해보상과보험가입에관한법률,민간체포,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,진정투서,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,타인신고,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,신문,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,불심검문,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,탐문정보,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,안면식별,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,감식자료,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,변사체,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,범죄수법,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,발자국,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,검사지휘,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,타기관에서 이송,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,범행도구등 발견,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,장물,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,전과조회,0,0,0,0,0
화재로인한재해보상과보험가입에관한법률,기타,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,현행범,4,1,15,13,14
화재예방·소방시설설치유지및안전관리에관한법률,피해자신고,0,0,1,1,0
화재예방·소방시설설치유지및안전관리에관한법률,고소,1,1,2,1,0
화재예방·소방시설설치유지및안전관리에관한법률,고발,6,2,6,20,5
화재예방·소방시설설치유지및안전관리에관한법률,자수,1,0,1,2,0
화재예방·소방시설설치유지및안전관리에관한법률,민간체포,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,진정투서,0,0,0,4,5
화재예방·소방시설설치유지및안전관리에관한법률,타인신고,1,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,신문,1,0,4,1,0
화재예방·소방시설설치유지및안전관리에관한법률,불심검문,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,탐문정보,2,0,4,7,6
화재예방·소방시설설치유지및안전관리에관한법률,안면식별,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,감식자료,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,변사체,0,0,1,0,0
화재예방·소방시설설치유지및안전관리에관한법률,범죄수법,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,발자국,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,검사지휘,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,타기관에서 이송,0,0,0,1,3
화재예방·소방시설설치유지및안전관리에관한법률,범행도구등 발견,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,장물,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,전과조회,0,0,0,0,0
화재예방·소방시설설치유지및안전관리에관한법률,기타,158,23,350,457,359
